,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Hours
40381,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190627_204000.WAV,GRABADOR-SDZG-AM-25,20190627_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 20:40,60.00046875,Recorded at 20:40:00 27/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:17:48-08:00,WAV,WAV,audio/x-wav,20
39664,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190622_211000.WAV,GRABADOR-SDZG-AM-25,20190622_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 21:10,60.00046875,Recorded at 21:10:00 22/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:16:04-08:00,WAV,WAV,audio/x-wav,21
38952,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190617_223000.WAV,GRABADOR-SDZG-AM-25,20190617_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 22:30,60.00046875,Recorded at 22:30:00 17/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:14:53-08:00,WAV,WAV,audio/x-wav,22
40541,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190628_232000.WAV,GRABADOR-SDZG-AM-25,20190628_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 23:20,60.00046875,Recorded at 23:20:00 28/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.0V.,AudioMoth 24E144035BA455E9,2019:12:08 18:31:26-08:00,WAV,WAV,audio/x-wav,23
19309,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190614_005000.WAV,GRABADOR-SDZG-AM-17,20190614_005000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 00:50,60.00046875,Recorded at 00:50:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:48:53-08:00,WAV,WAV,audio/x-wav,0
20754,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190624_014000.WAV,GRABADOR-SDZG-AM-17,20190624_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 01:40,60.00046875,Recorded at 01:40:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:53:16-08:00,WAV,WAV,audio/x-wav,1
21480,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_024000.WAV,GRABADOR-SDZG-AM-17,20190629_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 02:40,60.00046875,Recorded at 02:40:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:55:51-08:00,WAV,WAV,audio/x-wav,2
19034,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190612_030000.WAV,GRABADOR-SDZG-AM-17,20190612_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 03:00,60.00046875,Recorded at 03:00:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:25:15-08:00,WAV,WAV,audio/x-wav,3
21201,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190627_041000.WAV,GRABADOR-SDZG-AM-17,20190627_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 04:10,60.00046875,Recorded at 04:10:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:31:50-08:00,WAV,WAV,audio/x-wav,4
19912,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190618_052000.WAV,GRABADOR-SDZG-AM-17,20190618_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 05:20,60.00046875,Recorded at 05:20:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:40:41-08:00,WAV,WAV,audio/x-wav,5
21070,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190626_062000.WAV,GRABADOR-SDZG-AM-17,20190626_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 06:20,60.00046875,Recorded at 06:20:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:20:32-08:00,WAV,WAV,audio/x-wav,6
19061,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190612_073000.WAV,GRABADOR-SDZG-AM-17,20190612_073000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 07:30,60.00046875,Recorded at 07:30:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:27:34-08:00,WAV,WAV,audio/x-wav,7
18923,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190611_083000.WAV,GRABADOR-SDZG-AM-17,20190611_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 08:30,60.00046875,Recorded at 08:30:00 11/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.7V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:15:43-08:00,WAV,WAV,audio/x-wav,8
20370,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190621_094000.WAV,GRABADOR-SDZG-AM-17,20190621_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 09:40,60.00046875,Recorded at 09:40:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:20:09-08:00,WAV,WAV,audio/x-wav,9
20808,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190624_104000.WAV,GRABADOR-SDZG-AM-17,20190624_104000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 10:40,60.00046875,Recorded at 10:40:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:57:55-08:00,WAV,WAV,audio/x-wav,10
20093,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190619_113000.WAV,GRABADOR-SDZG-AM-17,20190619_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 11:30,60.00046875,Recorded at 11:30:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:56:17-08:00,WAV,WAV,audio/x-wav,11
18945,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190611_121000.WAV,GRABADOR-SDZG-AM-17,20190611_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 12:10,60.00046875,Recorded at 12:10:00 11/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.7V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:17:37-08:00,WAV,WAV,audio/x-wav,12
20395,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190621_135000.WAV,GRABADOR-SDZG-AM-17,20190621_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 13:50,60.00046875,Recorded at 13:50:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:22:18-08:00,WAV,WAV,audio/x-wav,13
19965,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190618_141000.WAV,GRABADOR-SDZG-AM-17,20190618_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 14:10,60.00046875,Recorded at 14:10:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:45:15-08:00,WAV,WAV,audio/x-wav,14
19542,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190615_154000.WAV,GRABADOR-SDZG-AM-17,20190615_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 15:40,60.00046875,Recorded at 15:40:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:08:50-08:00,WAV,WAV,audio/x-wav,15
21132,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190626_164000.WAV,GRABADOR-SDZG-AM-17,20190626_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 16:40,60.00046875,Recorded at 16:40:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:25:53-08:00,WAV,WAV,audio/x-wav,16
20126,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190619_170000.WAV,GRABADOR-SDZG-AM-17,20190619_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 17:00,60.00046875,Recorded at 17:00:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:59:08-08:00,WAV,WAV,audio/x-wav,17
20564,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190622_180000.WAV,GRABADOR-SDZG-AM-17,20190622_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 18:00,60.00046875,Recorded at 18:00:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:36:53-08:00,WAV,WAV,audio/x-wav,18
19996,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190618_192000.WAV,GRABADOR-SDZG-AM-17,20190618_192000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 19:20,60.00046875,Recorded at 19:20:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:47:55-08:00,WAV,WAV,audio/x-wav,19
20146,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190619_202000.WAV,GRABADOR-SDZG-AM-17,20190619_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 20:20,60.00046875,Recorded at 20:20:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:00:51-08:00,WAV,WAV,audio/x-wav,20
19579,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190615_215000.WAV,GRABADOR-SDZG-AM-17,20190615_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 21:50,60.00046875,Recorded at 21:50:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:12:02-08:00,WAV,WAV,audio/x-wav,21
20876,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190624_220000.WAV,GRABADOR-SDZG-AM-17,20190624_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 22:00,60.00046875,Recorded at 22:00:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:03:47-08:00,WAV,WAV,audio/x-wav,22
21028,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190625_232000.WAV,GRABADOR-SDZG-AM-17,20190625_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 23:20,60.00046875,Recorded at 23:20:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:16:54-08:00,WAV,WAV,audio/x-wav,23
23718,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190629_003000.WAV,GRABADOR-SDZG-AM-2,20190629_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 00:30,60.00046875,Recorded at 00:30:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:23:41-08:00,WAV,WAV,audio/x-wav,0
22573,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190621_014000.WAV,GRABADOR-SDZG-AM-2,20190621_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 01:40,60.00046875,Recorded at 01:40:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:44:44-08:00,WAV,WAV,audio/x-wav,1
23875,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190630_024000.WAV,GRABADOR-SDZG-AM-2,20190630_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 02:40,60.00046875,Recorded at 02:40:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:37:15-08:00,WAV,WAV,audio/x-wav,2
22152,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190618_033000.WAV,GRABADOR-SDZG-AM-2,20190618_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 03:30,60.00046875,Recorded at 03:30:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:08:28-08:00,WAV,WAV,audio/x-wav,3
24031,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190701_044000.WAV,GRABADOR-SDZG-AM-2,20190701_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 04:40,60.00046875,Recorded at 04:40:00 01/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:50:44-08:00,WAV,WAV,audio/x-wav,4
22594,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190621_051000.WAV,GRABADOR-SDZG-AM-2,20190621_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 05:10,60.00046875,Recorded at 05:10:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:46:33-08:00,WAV,WAV,audio/x-wav,5
23180,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190625_065000.WAV,GRABADOR-SDZG-AM-2,20190625_065000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 06:50,60.00046875,Recorded at 06:50:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:37:11-08:00,WAV,WAV,audio/x-wav,6
24338,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190703_075000.WAV,GRABADOR-SDZG-AM-2,20190703_075000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 07:50,60.00046875,Recorded at 07:50:00 03/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:17:18-08:00,WAV,WAV,audio/x-wav,7
23190,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190625_083000.WAV,GRABADOR-SDZG-AM-2,20190625_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 08:30,60.00046875,Recorded at 08:30:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:38:02-08:00,WAV,WAV,audio/x-wav,8
22185,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190618_090000.WAV,GRABADOR-SDZG-AM-2,20190618_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 09:00,60.00046875,Recorded at 09:00:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:11:20-08:00,WAV,WAV,audio/x-wav,9
23777,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190629_102000.WAV,GRABADOR-SDZG-AM-2,20190629_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 10:20,60.00046875,Recorded at 10:20:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:28:47-08:00,WAV,WAV,audio/x-wav,10
23781,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190629_110000.WAV,GRABADOR-SDZG-AM-2,20190629_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 11:00,60.00046875,Recorded at 11:00:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:29:08-08:00,WAV,WAV,audio/x-wav,11
23500,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190627_121000.WAV,GRABADOR-SDZG-AM-2,20190627_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 12:10,60.00046875,Recorded at 12:10:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:04:51-08:00,WAV,WAV,audio/x-wav,12
24227,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190702_132000.WAV,GRABADOR-SDZG-AM-2,20190702_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 13:20,60.00046875,Recorded at 13:20:00 02/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:07:42-08:00,WAV,WAV,audio/x-wav,13
23083,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190624_144000.WAV,GRABADOR-SDZG-AM-2,20190624_144000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 14:40,60.00046875,Recorded at 14:40:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:28:47-08:00,WAV,WAV,audio/x-wav,14
22798,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190622_151000.WAV,GRABADOR-SDZG-AM-2,20190622_151000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 15:10,60.00046875,Recorded at 15:10:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:04:11-08:00,WAV,WAV,audio/x-wav,15
22517,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190620_162000.WAV,GRABADOR-SDZG-AM-2,20190620_162000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 16:20,60.00046875,Recorded at 16:20:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:39:54-08:00,WAV,WAV,audio/x-wav,16
24537,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190704_172000.WAV,GRABADOR-SDZG-AM-2,20190704_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 17:20,60.00046875,Recorded at 17:20:00 04/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:30:47-08:00,WAV,WAV,audio/x-wav,17
23824,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190629_181000.WAV,GRABADOR-SDZG-AM-2,20190629_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 18:10,60.00046875,Recorded at 18:10:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:32:51-08:00,WAV,WAV,audio/x-wav,18
22246,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190618_191000.WAV,GRABADOR-SDZG-AM-2,20190618_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 19:10,60.00046875,Recorded at 19:10:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:16:36-08:00,WAV,WAV,audio/x-wav,19
23407,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190626_204000.WAV,GRABADOR-SDZG-AM-2,20190626_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 20:40,60.00046875,Recorded at 20:40:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:56:48-08:00,WAV,WAV,audio/x-wav,20
22978,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190623_211000.WAV,GRABADOR-SDZG-AM-2,20190623_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 21:10,60.00046875,Recorded at 21:10:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:19:44-08:00,WAV,WAV,audio/x-wav,21
22839,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190622_220000.WAV,GRABADOR-SDZG-AM-2,20190622_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 22:00,60.00046875,Recorded at 22:00:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:07:43-08:00,WAV,WAV,audio/x-wav,22
23854,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190629_231000.WAV,GRABADOR-SDZG-AM-2,20190629_231000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 23:10,60.00046875,Recorded at 23:10:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:35:27-08:00,WAV,WAV,audio/x-wav,23
2650,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190705_003000.WAV,GRABADOR-SDZG-AM-1,20190705_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 00:30,60.00046875,Recorded at 00:30:00 05/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:36:24-08:00,WAV,WAV,audio/x-wav,0
352,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_013000.WAV,GRABADOR-SDZG-AM-1,20190619_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 01:30,60.00046875,Recorded at 01:30:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:24:07-08:00,WAV,WAV,audio/x-wav,1
501,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_022000.WAV,GRABADOR-SDZG-AM-1,20190620_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 02:20,60.00046875,Recorded at 02:20:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:28:50-08:00,WAV,WAV,audio/x-wav,2
73,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_030000.WAV,GRABADOR-SDZG-AM-1,20190617_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 03:00,60.00046875,Recorded at 03:00:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:15:25-08:00,WAV,WAV,audio/x-wav,3
228,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_045000.WAV,GRABADOR-SDZG-AM-1,20190618_045000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 04:50,60.00046875,Recorded at 04:50:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:20:13-08:00,WAV,WAV,audio/x-wav,4
2538,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190704_055000.WAV,GRABADOR-SDZG-AM-1,20190704_055000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 05:50,60.00046875,Recorded at 05:50:00 04/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:32:53-08:00,WAV,WAV,audio/x-wav,5
1389,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_062000.WAV,GRABADOR-SDZG-AM-1,20190626_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 06:20,60.00046875,Recorded at 06:20:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:56:43-08:00,WAV,WAV,audio/x-wav,6
